time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
27.455702,-5.3829,-3.9837,-8.0275,10.454
27.466995,-6.2105,-5.2697,-2.6001,8.550
27.477279,-6.2192,-4.7908,-0.7293,7.884
27.510495,-3.8529,-1.9435,-0.7550,4.381
27.511960,-1.2900,0.3741,-0.7647,1.546
27.512848,1.5878,3.5583,-0.3738,3.914
27.514779,2.6637,4.8380,0.8938,5.595
27.526678,3.8402,6.1013,1.8126,7.434
27.537870,4.2439,6.1836,2.1540,7.803
27.546731,4.0751,4.7916,2.1113,6.635
27.554881,3.0557,2.9300,0.7545,4.300
27.566839,0.4600,-0.2535,0.0302,0.526
27.576374,-1.1756,-1.7733,-0.9539,2.332
27.612358,-2.6635,-2.4504,-1.2623,3.833
27.613580,-2.1518,-1.1405,0.3613,2.462
27.614480,0.0308,1.1216,3.4645,3.642
27.615176,0.9954,2.4064,4.0770,4.838
27.626962,1.5446,3.0741,3.7842,5.114
27.634723,0.5556,2.3976,2.5680,3.557
27.646914,-1.9470,0.3088,1.6648,2.580
27.659723,-2.8923,-0.5980,2.0929,3.620
27.667222,-4.1484,-0.6266,2.4404,4.854
27.694237,-4.6284,-0.1502,1.9936,5.042
27.695632,-3.5966,-0.3123,1.5386,3.924
27.696375,-2.2217,-2.1221,2.0489,3.693
27.706858,-1.1005,-5.1604,3.4512,6.305
27.715339,-2.2070,-5.6461,3.9812,7.253
27.726639,-5.0596,-5.5096,2.5780,7.912
27.739666,-6.7666,-6.0012,1.6142,9.187
27.747123,-6.9882,-6.5860,2.6880,9.972
27.755634,-5.4255,-6.4222,5.2690,9.922
27.767351,-2.6670,-5.7205,7.9937,10.185
27.776658,-1.4334,-5.6511,8.2332,10.088
27.809193,-2.4978,-7.4354,5.3069,9.470
27.810514,-4.5161,-8.8613,3.0367,10.399
27.811155,-5.7203,-8.0843,4.2508,10.777
27.814954,-5.5641,-6.0210,6.2329,10.299
27.827145,-5.4994,-3.6301,5.9006,8.845
27.834981,-5.3859,-2.4891,4.1995,7.269
27.847035,-4.6519,-0.8946,0.8682,4.816
27.860874,-3.4892,-0.1705,-1.0193,3.639
27.867558,-1.1505,0.1867,-2.3989,2.667
27.896475,0.1208,-0.1062,-3.2352,3.239
27.898292,1.6827,-1.6306,-4.3064,4.903
27.899220,2.5293,-3.1311,-4.0395,5.703
27.909203,3.9289,-5.0385,-1.5831,6.582
27.917053,4.3337,-6.6312,0.2757,7.927
27.926991,3.1718,-8.0103,2.4061,8.945
27.934468,2.4481,-7.2291,3.1344,8.251
27.948293,3.6288,-5.9933,1.7315,7.217
27.959740,4.9125,-4.8764,0.2841,6.928
27.966835,5.9447,-2.4674,-0.8092,6.487
27.991288,4.5169,-1.1019,-1.3191,4.833
27.992493,1.7612,0.0889,-2.7146,3.237
27.994839,-0.1343,0.3249,-3.5814,3.599
28.007193,-0.8856,1.8295,-2.8980,3.540
28.015171,-3.0320,1.7310,-5.0896,6.172
28.026975,-4.3939,0.5929,-4.5016,6.318
28.036159,-3.6402,1.3699,-3.3822,5.154
28.047346,-2.3934,3.1485,-4.2361,5.795
28.060275,-1.6699,4.3096,-5.2278,6.978
28.066556,-0.9203,6.3335,-5.4710,8.420
28.093022,-0.4020,7.5550,-5.8733,9.578
28.094684,0.1925,8.8984,-6.2548,10.879
28.095648,0.2187,9.0993,-6.2480,11.040
28.107061,0.4778,8.6368,-6.0589,10.561
28.114565,0.7526,8.6206,-6.0698,10.570
28.127092,0.6048,8.2896,-5.4474,9.938
28.134876,0.5494,8.0133,-4.8764,9.396
28.147254,0.4070,7.4228,-4.0060,8.445
28.160345,-0.0015,6.9144,-3.2022,7.620
28.166740,-0.6141,5.6462,-1.3516,5.838
28.191845,-0.7272,4.6751,0.1067,4.733
28.193107,0.0232,3.1602,2.8273,4.240
28.195436,0.4105,2.0080,4.9536,5.361
28.208450,1.2671,-1.7504,9.2723,9.521
28.214834,0.5019,-5.7729,11.3888,12.778
28.226984,-0.3984,-11.3433,13.2235,17.427
28.237391,-1.0646,-13.2993,13.1767,18.752
28.246858,-3.4054,-13.5116,10.3151,17.337
28.261111,-2.4575,-9.6038,8.0346,12.760
28.267411,0.6381,-2.7116,4.4455,5.246
28.295113,2.3320,0.9247,2.3133,3.412
28.296388,2.8179,6.2291,0.9380,6.901
28.297323,2.6271,7.6495,1.9247,8.314
28.307881,2.3712,2.8949,4.1646,5.599
28.314745,2.5930,-0.5851,4.0711,4.862
28.326957,2.3012,-4.2200,-1.5520,5.051
28.334657,1.8938,-6.1179,-5.8335,8.663
28.347899,1.9970,-7.4994,-10.9176,13.395
28.362538,5.0169,-6.5285,-10.7198,13.517
28.367819,10.2913,-3.9349,-1.2991,11.094
28.396223,7.6463,0.2202,-3.6868,8.492
28.397889,4.4352,4.3954,-6.0344,8.684
28.398633,5.9055,5.4787,-4.4376,9.197
28.407507,6.5003,8.6857,-3.3770,11.362
28.414857,4.3200,10.6496,-0.0834,11.493
28.426944,-1.6533,9.3819,0.0321,9.527
28.434916,-1.6879,9.4305,0.2040,9.583
28.447357,-6.4808,-1.9590,-8.9512,11.223
28.455348,-6.1060,-4.0310,-11.9795,14.037
28.466677,-6.9901,-5.1803,-12.0219,14.840
28.501691,-7.0790,-5.8507,-8.5464,12.545
28.503076,-7.5516,-6.8539,-1.8175,10.359
28.503837,-6.3024,-5.0567,-0.0828,8.081
28.510128,-2.2757,-0.9420,-0.6450,2.546
28.515006,0.5201,1.4840,-1.2060,1.982
28.526929,3.9227,5.1952,0.5442,6.533
28.534726,4.9455,6.2940,2.1664,8.292
28.546793,5.9635,6.8316,3.4389,9.698
28.555123,5.9578,6.4841,3.1961,9.368
28.568667,4.9714,4.2589,3.2413,7.305
28.601067,3.4798,1.8710,1.7962,4.340
28.602692,0.2029,-1.9327,0.1408,1.948
28.603481,-1.9202,-3.2203,-1.2132,3.941
28.608814,-2.7897,-1.9052,0.0818,3.379
28.614767,-1.5152,0.3624,1.8543,2.422
28.626873,-1.5864,0.3398,2.0051,2.579
28.635322,2.6604,3.5909,2.8593,5.305
28.647159,2.9366,3.1422,1.5533,4.573
28.654798,0.6083,1.5572,0.8774,1.888
28.667119,-2.7853,-0.9224,1.9993,3.550
28.698183,-4.2405,-1.7910,2.5384,5.257
28.699571,-5.5483,-2.2027,3.1876,6.767
28.700144,-4.7929,-2.4877,2.4389,5.925
28.708173,-2.8302,-4.0413,2.5296,5.545
28.715543,-2.3767,-5.4683,3.8972,7.123
28.727011,-3.3178,-5.6111,4.5849,7.970
28.734939,-4.6620,-5.4397,3.5747,8.006
28.746986,-6.1718,-5.6613,2.5936,8.767
28.755167,-6.4242,-5.7756,3.6721,9.387
28.767231,-5.4930,-5.6496,6.9487,10.506
28.798211,-3.8610,-5.2854,8.5602,10.776
28.799373,-3.8734,-5.2869,8.5573,10.779
28.800211,-3.5806,-7.8145,5.3682,10.134
28.809124,-4.9320,-8.2919,3.4487,10.246
28.815314,-5.1010,-6.7615,4.3640,9.528
28.827486,-4.9060,-4.0843,5.5589,8.465
28.834790,-4.7902,-2.6144,4.3783,6.996
28.847199,-4.6885,-1.5518,0.6397,4.980
28.855182,-3.8392,-1.1212,-1.0840,4.144
28.866711,-1.1736,-0.5609,-2.3698,2.703
28.897959,0.5312,-0.8181,-2.9464,3.104
28.899244,2.0210,-2.4561,-3.4566,4.697
28.900007,2.7693,-3.6577,-2.8425,5.397
28.908602,4.1609,-5.5926,0.0157,6.971
28.914731,4.3293,-7.0950,1.8536,8.516
28.927345,3.4019,-8.8339,2.2350,9.727
28.934799,3.0531,-8.7510,1.9034,9.462
28.946904,3.3754,-6.7589,-0.4880,7.571
28.955997,4.9993,-5.4725,-1.4047,7.544
28.966708,5.0919,-5.4974,-1.6806,7.679
28.998086,5.0146,-1.6195,-0.4234,5.287
29.000043,1.6372,-0.3938,-2.5483,3.054
29.000864,0.2314,0.1715,-3.7048,3.716
29.006766,-1.4164,1.4232,-4.2089,4.663
29.014934,-3.5232,0.6636,-5.6715,6.710
29.028470,-3.8134,0.8688,-4.6116,6.047
29.034644,-3.2515,2.5372,-3.9548,5.714
29.046984,-2.6388,4.7220,-5.2722,7.554
29.055007,-1.8608,5.6859,-6.0566,8.513
29.066833,-1.1186,7.6407,-5.7218,9.611
29.098427,-0.3863,9.0178,-5.7733,10.714
29.100150,0.4087,9.8901,-5.7664,11.456
29.101227,0.3114,9.5391,-5.6041,11.068
29.107064,0.6901,9.0423,-5.3970,10.553
29.114935,0.6841,8.6685,-5.3469,10.208
29.128419,0.8459,8.0474,-4.9915,9.507
29.134570,1.0703,7.7627,-4.8582,9.220
29.147098,1.1898,6.8246,-4.3900,8.201
29.155169,0.7967,6.1212,-3.5995,7.146
29.166857,0.1409,5.0890,-1.8863,5.429
29.201456,-0.0207,4.3984,-0.4725,4.424
29.202859,-0.3028,3.0996,2.0779,3.744
29.203784,0.1025,1.9676,4.3515,4.777
29.206912,0.7090,-0.8156,8.0998,8.172
29.214761,0.8675,-3.5480,9.8996,10.552
29.227301,-0.4584,-8.3669,12.0689,14.693
29.234781,-2.0437,-11.7575,13.3027,17.871
29.248138,-2.8641,-11.9134,10.7894,16.326
29.255095,-2.4645,-9.8446,8.2160,13.057
29.266878,-0.3235,-4.5600,5.0733,6.829
29.275088,1.3728,-0.6786,2.7212,3.122
29.298231,2.6481,4.5623,0.1420,5.277
29.300013,3.0628,6.9927,0.0061,7.634
29.307674,3.2304,5.5887,3.1854,7.198
29.314611,3.9186,1.4980,4.7031,6.302
29.330627,4.3390,-3.7821,2.9754,6.479
29.335575,3.4530,-5.6594,-1.2501,6.746
29.346953,2.5576,-6.2100,-8.3219,10.694
29.355265,3.9899,-6.5194,-11.5775,13.873
29.367338,8.5774,-7.3358,-7.2879,13.435
29.374517,9.5528,-5.3370,-2.1791,11.157
29.400586,4.5700,0.8342,-4.3091,6.336
29.402035,3.9643,2.3740,-5.3397,7.061
29.406824,3.9863,2.3794,-5.3207,7.061
29.414614,5.8779,6.5255,-3.8357,9.583
29.427469,2.7244,8.9388,-0.8351,9.382
29.434798,-0.9162,8.5047,-0.9848,8.610
29.446812,-5.0148,2.2931,-5.7816,7.990
29.455923,-5.5462,-1.2196,-8.9644,10.612
29.467481,-5.7126,-3.6395,-11.3726,13.237
29.475019,-5.8473,-4.3752,-9.0734,11.647
29.501415,-5.9850,-5.3635,-2.7915,8.508
29.502785,-6.3759,-5.1787,-1.1317,8.292
29.507126,-5.2337,-2.7890,-0.7168,5.974
29.514762,-2.4987,-0.2641,-0.1793,2.519
29.527635,0.8430,3.0047,-1.0865,3.304
29.534607,2.3808,4.4497,-0.2218,5.051
29.551772,3.8727,5.7546,1.2876,7.055
29.555133,4.5520,5.9006,1.6878,7.641
29.585243,4.3674,5.0630,2.8912,7.285
29.586943,3.6633,4.1476,2.6679,6.143
29.587716,1.1782,1.3408,0.9433,2.019
29.596427,-0.8309,-0.5828,0.5743,1.166
29.606671,-3.2951,-1.9153,-0.7353,3.882
29.614692,-3.9441,-2.0604,-0.5901,4.489
29.629130,-2.3069,0.0544,1.7425,2.891
29.634705,-0.3498,1.6973,3.0990,3.551
29.647401,1.4824,3.0746,2.6326,4.311
29.654857,1.7602,3.4923,2.1392,4.458
29.669237,-0.1818,2.6100,1.5635,3.048
29.675597,-1.8479,1.5204,1.2052,2.679
29.704239,-3.2818,0.0700,1.1645,3.483
29.705620,-4.0283,-0.5780,1.3952,4.302
29.707121,-4.6372,-0.9961,2.1560,5.210
29.714911,-4.3444,-1.5705,2.6120,5.307
29.730413,-2.8815,-3.3213,2.7338,5.178
29.734621,-2.9708,-3.3544,2.8215,5.295
29.747526,-2.8889,-6.2378,2.0576,7.176
29.754688,-3.9959,-6.4071,2.5582,7.973
29.768178,-5.1299,-6.7912,3.4305,9.176
29.774674,-5.0023,-6.9662,4.9896,9.922
29.802393,-3.6080,-6.4977,6.9878,10.201
29.804527,-2.3181,-5.9506,7.6308,9.950
29.807245,-1.6415,-6.1558,6.7771,9.301
29.816058,-3.1587,-7.8111,4.6092,9.604
29.827290,-5.3688,-9.0831,2.9871,10.966
29.834814,-5.6374,-7.7935,4.1063,10.459
29.853604,-5.6576,-5.1943,6.4962,10.059
29.855014,-5.8653,-3.1723,5.7625,8.813
29.886678,-5.9497,-0.9056,2.3063,6.445
29.888212,-5.3450,-0.0487,0.2125,5.349
29.889132,-3.4862,0.5767,-1.6808,3.913
29.896859,-1.9086,0.6896,-2.0742,2.902
29.907277,-0.1386,0.0738,-2.9073,2.912
29.915366,0.4012,-1.0643,-3.4775,3.659
29.931664,0.9639,-3.4866,-2.8554,4.609
29.935068,1.9735,-4.9671,-1.6818,5.603
29.948535,2.4816,-7.0056,-0.6886,7.464
29.954961,2.2168,-7.7396,0.0927,8.051
29.967116,2.0064,-7.1409,1.2694,7.525
29.975050,3.0591,-6.0274,0.4674,6.775
29.988073,5.0888,-3.7633,-0.6053,6.358
29.994916,5.5706,-2.3637,-0.5203,6.074
30.021966,4.2421,-0.6367,-0.2671,4.298
30.023410,2.4956,0.0072,-1.1961,2.767
30.027266,0.5210,0.5477,-3.2642,3.351
30.034892,0.6367,1.4633,-3.5682,3.909
30.052685,-1.9790,1.0401,-5.1831,5.645
30.054631,-3.2792,0.0924,-4.5812,5.635
30.085807,-3.2204,0.7695,-3.3587,4.716
30.087418,-2.4708,2.0151,-3.9215,5.054
30.088613,-1.6060,3.8442,-5.4576,6.866
30.094775,-1.1036,5.3890,-5.8284,8.014
30.106765,-0.5480,8.0434,-6.2596,10.207
30.115402,-0.1899,9.0786,-6.3059,11.055
30.127151,-0.0618,9.1016,-5.8761,10.834
30.135649,0.3948,8.8963,-5.8989,10.682
30.152340,0.5425,8.7616,-5.7831,10.512
30.155999,0.5668,8.4368,-5.5225,10.099
30.185630,0.7237,7.8172,-4.7995,9.202
30.187164,0.7716,7.3024,-4.0232,8.373
30.188204,0.4971,6.2428,-2.6987,6.819
30.195301,0.0353,5.5637,-1.6145,5.793
30.207426,-0.1562,4.1700,0.5892,4.214
30.215564,0.0767,3.1237,2.3694,3.921
30.227879,0.7643,0.9776,5.3740,5.515
30.234686,1.1023,-0.8225,7.6200,7.743
30.248928,-0.4196,-5.4246,10.2418,11.597
30.255396,-2.3190,-8.4367,11.7446,14.646
30.272164,-3.5818,-11.5404,12.2607,17.214
30.275667,-4.0252,-11.2944,10.3157,15.817
30.308925,-1.9716,-7.1035,6.4948,9.825
30.310546,-0.6989,-3.5691,4.0831,5.468
30.311457,1.7464,0.9219,1.7404,2.632
30.317536,2.6068,3.1287,0.7890,4.148
30.326814,3.2294,4.6129,1.4487,5.814
30.334713,3.9391,2.4076,3.3109,5.681
30.347564,4.4582,-2.5724,4.2594,6.681
30.354782,4.1277,-4.6147,2.8276,6.807
30.370115,3.0767,-6.4636,-2.0352,7.442
30.376244,3.3011,-7.5095,-6.3516,10.375
30.402602,3.2030,-6.4872,-9.4364,11.891
30.404099,6.4022,-3.3176,-7.6487,10.512
30.407067,9.6443,3.3427,-3.5644,10.812
30.415058,7.8281,5.6378,-6.5748,11.674
30.426852,6.6034,6.4269,-6.3266,11.177
30.434683,7.1432,7.3503,-5.5359,11.649
30.449737,6.8113,9.1332,-2.1411,11.593
30.454913,3.8672,9.1451,1.1525,9.996
30.472202,-3.3140,2.7800,-0.3981,4.344
30.474800,-7.6753,-2.2376,-3.7361,8.825
30.504940,-7.9280,-5.0128,-9.3409,13.238
30.506744,-7.3938,-4.9768,-10.9353,14.107
30.507913,-7.0753,-4.3147,-9.9011,12.912
30.517279,-6.7011,-3.8590,-6.5693,10.147
30.526813,-6.1070,-2.9143,-1.4260,6.915
30.534840,-4.4930,-1.2184,-0.6482,4.700
30.550476,-1.2229,1.0920,-0.8593,1.851
30.554809,0.3290,2.5521,-0.6842,2.663
30.571402,2.2079,4.1900,0.2570,4.743
30.576611,2.6190,4.7755,1.1833,5.574
30.605885,2.7605,4.7839,1.8079,5.812
30.607301,2.7044,4.2296,1.7599,5.320
30.608142,2.7138,2.5314,2.6916,4.584
30.617359,2.3552,1.0093,1.6885,3.069
30.627171,0.4762,-1.3343,-0.1890,1.429
30.635130,-0.7279,-1.8749,-0.7570,2.149
30.651701,-1.2291,-0.3131,0.0948,1.272
30.655007,-0.7056,1.4714,1.0605,1.946
30.671878,0.4128,2.7496,1.6854,3.251
30.674728,1.3639,3.0823,1.6282,3.743
30.710132,1.6098,2.5637,1.1434,3.236
30.711536,0.7280,1.8593,1.1786,2.319
30.712349,-1.4188,0.5421,1.7967,2.353
30.716726,-3.2201,-0.3061,2.7085,4.219
30.727071,-4.3750,-1.0549,3.4859,5.693
30.735652,-3.9394,-1.5625,3.6886,5.618
30.747127,-2.9565,-2.9782,3.4312,5.421
30.754688,-2.4877,-4.3741,3.5268,6.145
30.773447,-2.5850,-4.8059,3.4048,6.432
30.774964,-3.7267,-4.8540,3.0304,6.829
30.807877,-5.5473,-5.7909,3.0689,8.586
30.809955,-6.2709,-6.6022,3.8299,9.878
30.810939,-5.1966,-6.8255,5.4852,10.182
30.814797,-3.8561,-6.4387,6.7344,10.084
30.827189,-2.5510,-6.0239,7.3162,9.814
30.835094,-3.1617,-7.2633,5.7147,9.768
30.847282,-5.3718,-9.1155,2.5907,10.893
30.855200,-6.3457,-8.5959,3.3516,11.198
30.873842,-5.9654,-5.9979,6.3024,10.549
30.875334,-5.3323,-3.8178,6.1544,8.994
30.904993,-4.8775,-1.8161,3.0566,6.036
30.907460,-4.6293,-1.2266,0.9086,4.875
30.908385,-3.4891,-0.9637,-1.1761,3.806
30.915737,-1.9367,-0.9597,-1.5783,2.676
30.927414,0.0673,-1.4914,-2.7862,3.161
30.935311,0.8672,-2.2469,-3.3033,4.088
30.947274,2.1439,-3.8107,-2.7455,5.163
30.955108,3.3087,-4.9646,-1.4887,6.149
30.974236,3.6011,-6.9841,-0.3711,7.867
30.975445,3.0538,-7.7677,-0.1290,8.347
31.005850,3.1320,-7.5340,0.4740,8.173
31.007638,4.8211,-6.0517,0.5159,7.755
31.008300,6.3900,-3.8555,-0.5055,7.480
31.014793,5.9887,-2.5184,-0.6050,6.525
31.027848,3.7925,-0.5904,-0.2178,3.844
31.036206,1.7930,-0.0487,-1.9717,2.665
31.047084,0.0903,0.4414,-4.0815,4.106
31.054906,0.1593,1.3748,-4.0254,4.257
31.074911,0.2378,1.3333,-4.2159,4.428
31.076133,-3.7581,0.1497,-4.1352,5.590
31.109060,-3.4963,1.6090,-3.6500,5.304
31.110386,-3.4560,1.5313,-3.8974,5.429
31.111049,-2.0690,4.5486,-6.5865,8.268
31.114967,-1.5364,6.3382,-6.3737,9.119
31.126660,-0.6562,8.5065,-6.3053,10.609
31.135754,-0.1119,9.5247,-6.4741,11.517
31.149331,0.2858,9.9483,-6.4078,11.837
31.154947,0.4528,10.1158,-6.3767,11.966
31.175029,0.2523,9.7658,-5.7319,11.326
31.176365,0.2174,9.4527,-5.1663,10.775
31.208623,0.2191,8.6135,-4.2550,9.610
31.209898,0.0275,7.8986,-3.7059,8.725
31.210591,-0.7372,7.0364,-2.4265,7.479
31.214769,-1.1605,6.3280,-1.2398,6.552
31.226738,-1.3739,4.5220,1.3002,4.902
31.237258,-0.8489,3.1341,3.5730,4.828
31.247062,-0.3816,0.5081,7.0829,7.111
31.254737,-0.7462,-2.4755,8.9411,9.307
31.275540,-0.9897,-8.4513,11.2963,14.143
31.276877,-2.2001,-12.3303,12.6755,17.820
31.308623,-4.3688,-14.2025,10.8449,18.396
31.310481,-3.9059,-12.6146,8.6863,15.806
31.311376,-1.3990,-6.0318,5.3813,8.204
31.314801,0.4651,-1.2854,2.6892,3.017
31.326839,2.8830,4.3168,0.0425,5.191
31.336282,4.0469,6.3530,0.6452,7.560
31.348346,5.1236,4.2100,3.6177,7.554
31.354726,5.7253,-1.0272,4.6595,7.453
31.374036,5.0660,-6.2480,1.8613,8.256
31.375258,4.1027,-7.8685,-1.8984,9.075
31.408375,3.4580,-9.2294,-8.6678,13.125
31.410002,3.5223,-9.2154,-8.6368,13.112
31.410682,7.5173,-2.5205,-5.3192,9.548
31.414528,8.2382,1.7015,-4.0462,9.335
31.426618,6.3113,6.2703,-8.0607,12.005
31.436485,7.1117,5.7063,-6.7128,11.323
31.446845,7.6160,6.4273,-4.2894,10.850
31.454806,5.7726,7.4214,-0.9819,9.453
31.468942,-0.7148,7.7533,-0.1630,7.788
31.478484,-5.1859,4.8608,-2.1556,7.427
31.512927,-7.1581,-1.7971,-7.7299,10.687
31.514569,-6.0137,-3.3575,-10.5527,12.601
31.515753,-6.1010,-4.5719,-11.4899,13.789
31.516692,-6.1920,-4.7165,-7.5368,10.835
31.528371,-7.0020,-5.0986,-1.4925,8.789
31.535737,-6.7986,-4.2190,-0.5191,8.018
31.546939,-3.8500,-0.8118,-0.4280,3.958
31.554612,-0.8950,1.8023,-0.7672,2.154
31.567715,1.8487,4.1578,-0.7760,4.616
31.578998,2.5393,5.3579,-0.1004,5.930
31.613575,3.7575,5.8476,1.4473,7.100
31.616022,3.7302,5.3651,2.1183,6.869
31.616857,3.6861,5.3684,2.3126,6.911
31.617715,2.0892,2.6548,2.3380,4.108
31.626812,0.0102,-0.5145,1.3506,1.445
31.638861,-1.8649,-2.2528,0.4050,2.952
31.648241,-3.4631,-2.5785,-0.1307,4.320
31.655430,-2.8604,-1.0022,0.9649,3.181
31.667115,-0.0492,2.1265,3.6238,4.202
31.676469,1.4670,3.1939,3.8087,5.183
31.710078,2.1262,3.7368,2.3799,4.914
31.711661,1.4278,3.3844,0.8383,3.768
31.712522,-0.1368,2.2389,-0.4576,2.289
31.714811,-1.3089,1.5438,-0.3893,2.061
31.726438,-2.8621,0.5873,-0.0358,2.922
31.735367,-3.9676,0.0163,0.8318,4.054
31.746945,-4.1912,-0.7878,1.9309,4.681
31.759336,-3.5762,-1.8342,2.4144,4.689
31.767751,-2.5941,-4.6432,2.8790,6.048
31.794841,-2.9250,-6.0851,2.5070,7.202
31.796421,-4.3695,-6.4868,2.2214,8.131
31.796978,-5.3318,-6.5834,2.6146,8.866
31.806770,-5.7365,-6.6379,4.5524,9.884
31.815330,-5.2138,-6.4741,6.1681,10.351
31.827297,-3.4843,-5.8814,7.7650,10.345
31.835181,-2.5555,-5.6139,8.0015,10.103
31.846878,-3.1729,-6.7945,5.6774,9.406
31.861579,-5.1391,-8.5528,2.8244,10.370
31.867075,-6.9875,-8.8637,2.4886,11.558
31.895475,-6.6543,-7.5959,4.4254,11.026
31.896895,-5.7874,-4.8635,5.9454,9.617
31.897524,-5.8214,-3.2417,3.9907,7.767
31.906594,-5.3000,-1.6487,0.3662,5.563
31.915167,-4.1801,-0.8342,-1.3573,4.473
31.927024,-1.2026,0.3966,-1.2851,1.804
31.935423,0.6576,0.6351,-1.5191,1.773
31.948309,2.1459,-0.6052,-2.4459,3.310
31.963744,2.1686,-2.0315,-3.0087,4.229
31.966835,2.5361,-4.3052,-1.7463,5.293
31.997809,2.8730,-5.8921,-0.2810,6.561
31.999217,2.1526,-8.0895,0.8218,8.411
32.000097,1.5327,-8.0331,1.0504,8.245
32.007505,1.5287,-7.2196,1.0737,7.457
32.014588,2.4842,-5.8549,0.1537,6.362
32.026685,4.2916,-3.4584,-0.9632,5.595
32.035607,4.1855,-2.2095,-0.9773,4.833
32.046862,2.2056,-0.6987,-1.7778,2.918
32.062184,0.4423,-0.0468,-3.3159,3.346
32.067661,0.1523,1.0404,-4.1441,4.275
32.095606,-0.5990,1.6947,-5.4608,5.749
32.097360,-3.5601,0.6091,-5.2617,6.382
32.098298,-3.6322,0.6222,-4.4211,5.756
32.106751,-2.8514,2.7310,-4.3233,5.855
32.115070,-2.3245,3.9796,-5.3540,7.064
32.126801,-1.5962,5.9548,-5.9692,8.581
32.134596,-1.1520,7.6488,-6.0817,9.840
32.146667,-0.2506,9.4441,-6.0989,11.245
32.161016,-0.0265,9.7305,-6.0416,11.454
32.167400,0.5379,9.1741,-5.8672,10.903
32.194142,1.0045,9.0230,-5.7946,10.770
32.195330,0.9983,8.5856,-5.0598,10.016
32.195859,0.8624,8.0251,-4.4752,9.229
32.208514,0.6737,6.8788,-3.0969,7.574
32.214403,0.4580,6.1702,-2.0637,6.522
32.226888,0.2404,5.1865,-0.6700,5.235
32.235849,0.2602,4.4575,0.2574,4.473
32.246875,0.5622,3.1889,2.0292,3.821
32.259555,0.7799,2.0984,3.4641,4.124
32.267870,0.9220,-0.2452,5.9843,6.060
32.291300,0.7727,-2.6835,7.5940,8.091
32.293150,-0.3389,-7.1102,9.9966,12.272
32.294804,-0.9525,-9.9640,11.5426,15.278
32.307318,-3.0718,-11.8563,10.3109,16.010
32.314672,-2.8671,-9.6565,8.4454,13.145
32.327198,-1.6927,-2.8648,5.3382,6.290
32.335231,-0.5863,0.9311,3.5268,3.694
32.347041,0.5697,5.0253,1.3466,5.234
32.361131,0.9356,6.3298,1.4078,6.552
32.367223,1.2308,3.3795,3.3191,4.894
32.395799,2.5781,-1.4748,4.6543,5.521
32.397242,3.9521,-7.3575,1.2046,8.438
32.398017,2.2077,-9.6549,-3.1161,10.383
32.407456,0.3443,-10.7128,-7.3559,13.000
32.415185,2.3228,-9.9707,-9.2084,13.770
32.426855,8.9322,-5.3440,-3.3373,10.931
32.434696,8.4180,0.5309,-5.2101,9.914
32.446828,7.0017,7.4677,-10.1408,14.409
32.463967,10.7426,7.2063,-6.5823,14.514
32.466761,13.4423,9.2795,-0.8285,16.355
32.497938,10.2702,11.0127,1.3668,15.120
32.499355,0.5021,9.2368,0.4143,9.260
32.499969,-3.2720,4.0636,-3.8965,6.512
32.508387,-2.9309,-1.5343,-10.6028,11.107
32.514905,-2.4895,-2.8801,-12.4341,13.004
32.526674,-4.1091,-5.5612,-10.5924,12.650
32.534520,-5.1611,-6.6684,-5.3195,9.970
32.547143,-7.0403,-6.3845,-1.5651,9.632
32.555096,-7.4131,-4.4052,-0.7426,8.655
32.567872,-4.5635,0.0039,-0.4313,4.584
32.596726,-1.8499,2.6698,0.3446,3.266
32.598354,-0.1672,4.7494,0.2381,4.758
32.599130,0.7335,5.6451,0.3325,5.702
32.607862,0.7599,5.8497,0.7811,5.950
32.614801,0.3185,5.3716,0.8253,5.444
32.628133,0.0461,3.8180,1.5401,4.117
32.634794,-0.5967,1.9184,0.5782,2.091
32.646974,-1.7245,-0.9468,1.0816,2.245
32.655448,-2.8606,-2.7329,0.6207,4.005
32.670914,-2.6229,-2.1946,1.1562,3.610
32.674745,-1.2333,-0.0160,2.4487,2.742
32.687493,0.7455,2.5311,3.2798,4.209
32.718476,1.3570,3.2134,2.8616,4.512
32.719798,1.0706,3.1512,1.4951,3.649
32.720377,0.4099,2.2991,0.7002,2.438
32.727088,-1.0210,0.6543,0.4174,1.282
32.734726,-1.9087,-0.0197,1.0161,2.162
32.746595,-3.0719,-0.3317,2.2192,3.804
32.754861,-3.6136,-0.6002,2.8172,4.621
32.766828,-3.2922,-1.7839,3.1842,4.915
32.795749,-2.7573,-3.2790,3.1225,5.301
32.797130,-2.4086,-5.4281,2.9749,6.642
32.797880,-2.9371,-5.5913,3.2037,7.082
32.808402,-4.3041,-5.4998,3.4729,7.800
32.815035,-4.9342,-5.7102,3.4431,8.295
32.827096,-5.1784,-5.9343,4.0848,8.872
32.834711,-4.3860,-5.7275,5.6000,9.132
32.846961,-2.4039,-5.0771,7.2816,9.197
32.854981,-1.9799,-5.3652,6.7928,8.880
32.867372,-3.5825,-7.3572,3.8390,9.039
32.894976,-4.7658,-8.2990,3.1274,10.068
32.897718,-5.8692,-7.0120,4.2088,10.066
32.898685,-5.9665,-5.5286,4.6212,9.355
32.908143,-5.6195,-3.1856,3.6149,7.402
